form_id,widget_name,Form Category,Submissions
201286513388054,E-Signature,Consent/Acknowledgement Form,8374
200788799598988,Substring,Request Form,8363
73203579446158,E-Signature,Appointment Form,8361
200920608119045,"Address Map Locator,E-Signature",Registration Form,8330
193631042041041,Fit Text,Registration Form,8321
200286098618057,"Address Map Locator,Take Photo,Spreadsheet to form,Auto Complete,Drag-and-Drop Upload,Multiple Selection",Registration Form,8321
201254932452046,E-Signature,Surveys,8317
93284804987372,"Get Referrer,Date Reservation",Registration Form,8303
93287258180161,E-Signature,Employment Form,8302
193594542072866,Get Form Page URL,Lead Generation Form,8286
53164104079148,Global Countdown,Report Form,8279
92559324856873,"Checklist,Bootstrap Switch Field",Report Form,8273
200895134686059,"E-Signature,Get Form Page URL",Application Form,8235
200683721343349,Dynamic Dropdowns,Registration Form,8229
90979399465481,Temperature,Report Form,8226
93244248527158,Terms & Conditions,Content Form,8212
201184305242039,E-Signature,Consent/Acknowledgement Form,8208
201066681229050,E-Signature,Report Form,8194
201198469945166,"Birth Date Picker,E-Signature",Surveys,8188
91616977244366,Terms & Conditions,Quiz Form,8172
71878835368879,Multiple Text Fields,Report Form,8166
200950480657659,"Multiple Text Fields,Multiple Selection,Submissions Counter",Content Form,8141
70328827892871,E-Signature,Registration Form,8122
200136578777060,"Button Checkboxes,Short Scrollable Terms,Field Multiplier,E-Signature,Data Grid,Bootstrap Switch Field",Evaluation Form,8122
91745894763676,Unique ID,Registration Form,8117
81771758012862,Facebook Pixel,Application Form,8098
70272929965974,Unique ID,Report Form,8079
72775637968175,Configurable List,Report Form,8074
200068080662853,"Time Picker,Digital Clock",Registration Form,8073
200762662121143,Spreadsheet,Report Form,8073
71116616568964,"Dynamic Textbox,Image Checkboxes",Quote Form,8071
60564457310957,SMS Confirmation,Request Form,8030
201324849936967,Button Checkboxes,Order Form,8018
92537975223162,"Unique ID,Image Upload Preview",Payment Form,8016
72766254684165,Hidden Box,Application Form,8008
200284721818050,Animoto,Request Form,7999
81262621905352,Unique ID,Order Form,7996
92968128047871,Drag-and-Drop Upload,Report Form,7994
200705584778161,GPS Location,Report Form,7972
200485762771056,E-Signature,Content Form,7935
200475806684057,"Draw on Image,Image Slider,Dynamic QR Code,Form Separators",Content Form,7932
201178870697063,E-Signature,Report Form,7932
200758107896060,E-Signature,Evaluation Form,7921
201098543793058,"Auto Complete,Bootstrap Switch Field,PDF Embedder,QR Code Reader",Registration Form,7910
201255497066054,E-Signature,Content Form,7890
201045627287051,E-Signature,Appointment Form,7874
201135537592151,"Configurable List,Image Slider,Weekly Appointment Planner,Get Form Page URL",Order Form,7874
200737536224452,QR Code,Contact Form,7849
90105631642145,E-Signature,Registration Form,7834
201303558955053,E-Signature,Consent/Acknowledgement Form,7825
90485985835980,Short Scrollable Terms,Registration Form,7797
71444267687164,Submissions Counter,Report Form,7791
200726740889060,"Auto Complete,Bootstrap Switch Field,E-Signature,Button Radios",Evaluation Form,7772
93278712412861,E-Signature,Report Form,7771
62344566898371,Country Picker,Registration Form,7764
60961177962364,Get Form Page URL,Registration Form,7761
200615574100139,Smooth Signature,Application Form,7757
201235757931052,E-Signature,Surveys,7752
201274821452045,"E-Signature,Birth Date Picker",Consent/Acknowledgement Form,7733
21106022611938,Accessibility Enhancer,Registration Form,7726
71576494841972,SMS Confirmation,Request Form,7669
201331200669444,Unique ID,Booking Form,7667
200698356858875,"Unique ID,Google Analytics",Report Form,7628
80592222775864,Time Picker,Registration Form,7579
200081522780042,"Get Form Page URL,Random Value Generator",Registration Form,7569
201208942779058,E-Signature,Surveys,7552
200902301300027,E-Signature,Registration Form,7544
201036754531145,Unique ID,Consent/Acknowledgement Form,7519
62475722521252,Get Form Page URL,Order Form,7487
200557110603037,Take Photo,Appointment Form,7471
81450415137248,Form Tabs,Report Form,7467
201275532903046,E-Signature,Content Form,7462
80226819566969,File Uploader by Uploadcare,Quote Form,7452
200776554185158,Auto Complete,Report Form,7444
71431023602844,Form Calculation,Consent/Acknowledgement Form,7407
200931011943343,"Geo Stamp,Location Coordinates",Report Form,7363
43355478874974,"Auto Complete,Spreadsheet to form",Request Form,7349
200346470962050,Global Countdown,Feedback Form,7346
92594064966168,Infinite List,Report Form,7340
71695204974970,E-Signature,Request Form,7333
92884606033157,Google Analytics,Volunteer Form,7320
201044295231040,Address Map Locator,Application Form,7306
81778938372272,XVerify Email,Registration Form,7305
91632613044349,"Unique ID,Checkbox in Dropdown",Registration Form,7305
201246353436046,E-Signature,Surveys,7297
83374462877167,PDF Embedder,Request Form,7288
201062634957052,"E-Signature,Timer,Form Calculation,YouTube,Get User Agent",Evaluation Form,7286
200836813440046,Random Value Generator,Registration Form,7284
200574492586059,Random Value Generator,Registration Form,7276
93260857864469,"Short Scrollable Terms,Get Form Page URL",Application Form,7275
201266752017854,"Take Photo,E-Signature,PDF Embedder,Facebook Like Box",Registration Form,7270
200204353265039,"Button Radios,Short Scrollable Terms",Surveys,7265
50636523021848,Take Photo,Report Form,7264
51115448396963,Form Calculation,Report Form,7263
50636074184859,Take Photo,Request Form,7255
201245878509563,E-Signature,Evaluation Form,7247
70866960191161,Grouped Values Dropdown,Consent/Acknowledgement Form,7225
81753514384359,International Telephone Picker,Registration Form,7209
200367935760055,"Form Calculation,Unique ID",Order Form,7209
92538518548873,"GPS Location,Auto Complete",Surveys,7195
92554875525670,Terms & Conditions,Registration Form,7189
201154318011438,Form Calculation,Order Form,7185
201065283744453,"Form Calculation,Multiple Text Fields,Configurable List,Form Tabs,Drawing Board,Unique ID,Get Form Page URL",Registration Form,7184
70375620391353,SMS Confirmation,Report Form,7167
200640961823452,"Time Tracker,Spreadsheet to form",Report Form,7158
201287741347659,Form Calculation,Registration Form,7158
90295389260161,Get Form Page URL,Tracking Form,7127
200833181409046,Button Radios,Request Form,7127
33163987533866,"PDF Embedder,E-Signature",Consent/Acknowledgement Form,7102
201137535145145,E-Signature,Report Form,7100
201255906296155,Configurable List,Consent/Acknowledgement Form,7080
200792553026452,E-Signature,Consent/Acknowledgement Form,7017
200896228682060,E-Signature,Evaluation Form,7001
200642801322037,E-Signature,Consent/Acknowledgement Form,6989
200161508486351,Geolocation,Report Form,6987
201332355317446,"Form Calculation,Substring",Registration Form,6965
200854219531047,"Date Picker,Birth Date Picker,Dynamic Textbox,Infinite List,Smooth Signature",Registration Form,6951
73185170131145,"Hidden Box,Unique ID",Request Form,6945
91011742329349,Unique ID,Content Form,6944
92665553919168,User Contributed Dropdown,Report Form,6932
200994660214050,Preview Before Submit,Report Form,6923
200827122633851,"Short Scrollable Terms,E-Signature,Unique ID",Content Form,6893
201128528342146,"E-Signature,Take Photo",Registration Form,6871
200204223433032,Configurable List,Report Form,6866
200847899727070,Form Calculation,Registration Form,6861
93186940758168,"Email Correctness Check,Phone Picker",Request Form,6814
91458125895468,Temperature,Report Form,6812
91780146676466,NoScript,Registration Form,6811
200973850430351,"E-Signature,Terms & Conditions",Report Form,6807
200907514347049,"Terms & Conditions,Dynamic Textbox,E-Signature",Application Form,6803
200855791401049,"Form Calculation,E-Signature,Get Visitor Location",Payment Form,6791
70803762116149,Submissions Counter,Report Form,6782
200281688383056,E-Signature,Registration Form,6768
201215543553144,"Checklist,E-Signature",Consent/Acknowledgement Form,6744
43424613059351,E-Signature,Order Form,6740
200993583349466,"Terms & Conditions,Smooth Signature",Registration Form,6720
200308161548045,Short Scrollable Terms,Registration Form,6712
201137012393140,E-Signature,Report Form,6707
201004007581035,Terms & Conditions,Application Form,6703
200856864380057,DateTime Single,Consent/Acknowledgement Form,6661
73341036671452,Unique ID,Registration Form,6647
82482752677469,Terms & Conditions,Application Form,6643
200827579944670,"Numeric Slider,Dynamic Dropdowns,Get Form Page URL",Application Form,6637
200162100480334,Geolocation,Report Form,6631
200208890021443,"Numeric Slider,Form Calculation",Evaluation Form,6630
62539306739161,Accessibility Enhancer,Application Form,6625
201331046619043,E-Signature,Surveys,6615
201205755644048,E-Signature,Consent/Acknowledgement Form,6611
201197373756159,E-Signature,Surveys,6610
51107808265858,Preview Before Submit,Report Form,6590
200095585669062,Random Value Generator,Evaluation Form,6577
200830489776566,Unique ID,Report Form,6570
62716113120946,Form Calculation,Content Form,6534
201134300093437,Spreadsheet to form,Registration Form,6530
200822627080953,"Get Form Page URL,Form Calculation",Request Form,6511
201266281462047,"Terms & Conditions,Google Analytics",Contact Form,6504
201328964741458,"Get Referrer,Get Form Page URL",Registration Form,6499
71083496556465,"Facebook Pixel,Form Calculation,Substring",Booking Form,6494
201195686433055,E-Signature,Consent/Acknowledgement Form,6488
201067085744051,E-Signature,Consent/Acknowledgement Form,6480
91842171608357,Get Form Page URL,Registration Form,6464
201308807672051,"Passage Test,E-Signature",Consent/Acknowledgement Form,6457
83201475180349,Form Calculation,Registration Form,6434
83045111303844,Google Analytics,Registration Form,6422
82798661205465,Get Form Page URL,Registration Form,6411
200873937302152,"Terms & Conditions,E-Signature",Registration Form,6388
70645268643361,Terms & Conditions,Contact Form,6378
201307386598059,E-Signature,Surveys,6378
200911315559048,"Geolocation,Take Photo",Registration Form,6377
33016776365963,"Youku,Form Calculation",Application Form,6371
60818165231149,Accessibility Enhancer,Appointment Form,6360
90775436427970,Birth Date Picker,Application Form,6357
200354239486356,Unique ID,Request Form,6346
200945429733055,"Email Correctness Check,Drag-and-Drop Upload",Request Form,6330
200125694346150,E-Signature,Registration Form,6304
200859285287063,Form Calculation,Evaluation Form,6302
200794238358058,Smooth Signature,Surveys,6295
92232502422444,NoScript,Registration Form,6289
200774541350045,"E-Signature,Terms & Conditions",Registration Form,6277
200865583498974,E-Signature,Consent/Acknowledgement Form,6275
80795600287160,Terms & Conditions,Application Form,6271
200846187715157,Preview Before Submit,Order Form,6259
13035829332,Accessibility Enhancer,Request Form,6243
200875282259057,E-Signature,Surveys,6232
80871574713866,Facebook Pixel,Application Form,6230
200194045220036,"Terms & Conditions,Masked Input,Unique ID",Registration Form,6228
72716776424161,Voice Recorder,Report Form,6225
200854799937070,"E-Signature,Short Scrollable Terms",Application Form,6207
92198280384869,Configurable List,Report Form,6205
200917323121038,E-Signature,Report Form,6205
200749332380048,"Take Photo,GPS Location,Address Map Locator,Location Coordinates,Get Visitor Location",Content Form,6198
200846108365151,Preview Before Submit,Order Form,6184
200884714479162,Get Visitor Location,Evaluation Form,6181
193603373035353,Dynamic Dropdowns,Report Form,6157
31275517721957,PDF Embedder,Employment Form,6130
91958317355871,Configurable List,Report Form,6125
201115432773043,"E-Signature,Take Photo",Registration Form,6122
63374463876468,PDF Embedder,Order Form,6113
81222245805349,Unique ID,Registration Form,6106
201286507878667,"Configurable List,Screenr,Dynamic Dropdowns",Registration Form,6104
200263729514553,Roll Dice,Registration Form,6103
91254609111349,Facebook Like Box,Registration Form,6079
81573723473360,Get Visitor Location,Application Form,6064
193545702372055,Get Form Page URL,Request Form,6064
200855098045659,"Submissions Counter,Random Value Generator",Registration Form,6063
72333778291160,Short Scrollable Terms,Registration Form,6060
90715854103151,Short Scrollable Terms,Request Form,6060
201046257198052,E-Signature,Registration Form,6055
90936831063156,Ticker,Registration Form,6027
90347339743261,Take Photo,Report Form,6024
201063043063035,PDF Embedder,Feedback Form,6016
93402270041544,Take Photo,Report Form,6015
200046338430545,"Birth Date Picker,Image Upload Preview",Registration Form,6012
